TimeSt,_ID,Country,Province,City,Latitude,Longitude,POI_Number,POI_Latitude,POI_Longitude
00:59.0,4535779,CA,QC,Montréal,45.5047,-73.5558,2,45.521629,-73.566024
01:10.3,5382388,CA,AB,Calgary,51.0486,-113.968,1,53.546167,-113.485734
01:38.2,5386555,CA,SK,Saskatoon,52.0991,-106.6494,1,53.546167,-113.485734
01:53.3,4565229,CA,AB,Edmonton,53.60156,-113.40854,1,53.546167,-113.485734
01:57.1,4570655,CA,ON,Sudbury,46.508,-80.987,2,45.521629,-73.566024
02:18.5,5393733,CA,ON,Oakville,43.4309,-79.7767,2,45.521629,-73.566024
02:36.7,5397663,CA,AB,Lethbridge,49.699,-112.823,1,53.546167,-113.485734
02:54.2,5401462,CA,QC,Dollard-Des-Ormeaux,45.47873,-73.83533,2,45.521629,-73.566024
02:59.4,4587940,CA,ON,Toronto,43.6736,-79.4035,2,45.521629,-73.566024
03:00.6,4588262,CA,AB,Calgary,51.04745,-114.1805,1,53.546167,-113.485734
04:14.2,5409733,CA,ON,Burlington,43.3889,-79.7682,2,45.521629,-73.566024
04:50.3,5419480,CA,ON,Mississauga,43.5869,-79.7559,2,45.521629,-73.566024
04:59.9,4612906,CA,AB,Edmonton,53.5605,-113.45912,1,53.546167,-113.485734
05:20.9,5424889,CA,ON,Almonte,45.2294,-76.1904,2,45.521629,-73.566024
05:24.7,4617347,CA,AB,Calgary,50.9316,-114.096,1,53.546167,-113.485734
05:47.2,4623770,CA,NB,Moncton,46.1033,-64.815,3,45.22483,-63.232729
06:03.5,4629420,CA,AB,Calgary,50.91208,-114.11891,1,53.546167,-113.485734
06:10.9,4630243,CA,ON,Mississauga,43.5637,-79.7202,2,45.521629,-73.566024
06:11.4,4630274,CA,ON,Ajax,43.8666,-79.05315,2,45.521629,-73.566024
06:20.1,4632004,CA,QC,Dorval,45.4431,-73.751,2,45.521629,-73.566024
07:54.3,5445815,CA,AB,Okotoks,50.7362,-113.9695,1,53.546167,-113.485734
09:18.1,4674146,CA,AB,Calgary,50.9632,-114.082,1,53.546167,-113.485734
09:49.5,4680794,CA,AB,Edmonton,53.58422,-113.4161,1,53.546167,-113.485734
10:20.8,5467127,CA,ON,Brampton,43.7869,-79.6663,2,45.521629,-73.566024
11:00.7,5476051,CA,ON,Scarborough,43.7658,-79.185,2,45.521629,-73.566024
11:02.4,5475203,CA,AB,Calgary,51.0915,-114.2073,1,53.546167,-113.485734
11:02.4,4693264,CA,SK,Saskatoon,52.13461,-106.57333,1,53.546167,-113.485734
11:31.5,5482258,CA,QC,Lasalle,45.43247,-73.62713,2,45.521629,-73.566024
12:03.0,4706435,CA,AB,Edmonton,53.4154,-113.4178,1,53.546167,-113.485734
12:04.5,5489073,CA,AB,Red Deer,52.246,-113.791,1,53.546167,-113.485734
12:36.1,4713304,CA,AB,Edmonton,53.4579,-113.412,1,53.546167,-113.485734
12:52.0,4717093,CA,AB,Beaumont,53.43276,-113.43939,1,53.546167,-113.485734
13:08.6,5499458,CA,AB,Innisfail,52.0269,-113.9507,1,53.546167,-113.485734
13:26.0,4722637,CA,AB,Calgary,51.0378,-114.08,1,53.546167,-113.485734
13:27.7,4723336,CA,ON,Toronto,43.6682,-79.4209,2,45.521629,-73.566024
13:46.4,5507844,CA,MB,Winnipeg,49.81847,-97.11126,1,53.546167,-113.485734
13:50.3,4727857,CA,AB,Calgary,51.0378,-114.08,1,53.546167,-113.485734
14:07.2,4733649,CA,ON,Ottawa,45.4298,-75.6931,2,45.521629,-73.566024
16:48.5,5537626,CA,AB,Edmonton,53.6036,-113.50683,1,53.546167,-113.485734
16:54.3,4773614,CA,ON,Burlington,43.3354,-79.8577,2,45.521629,-73.566024
17:08.7,4777645,CA,ON,Innisfil,44.3479,-79.5594,2,45.521629,-73.566024
17:08.7,4778318,CA,QC,Montréal,45.5424,-73.5453,2,45.521629,-73.566024
18:55.4,4801742,CA,ON,Toronto,43.6466,-79.4493,2,45.521629,-73.566024
19:11.7,4804468,CA,ON,Ancaster,43.208,-79.9652,2,45.521629,-73.566024
19:40.0,5578320,CA,ON,Thornhill,43.8227,-79.3946,2,45.521629,-73.566024
19:49.1,5579243,CA,ON,Guelph,43.5425,-80.2676,2,45.521629,-73.566024
20:19.7,4813977,CA,BC,Richmond,49.16527,-123.1267,1,53.546167,-113.485734
20:29.2,4817405,CA,AB,Edmonton,53.44217,-113.4452,1,53.546167,-113.485734
21:15.0,4827232,CA,AB,Calgary,51.0494,-113.9564,1,53.546167,-113.485734
21:45.0,4833939,CA,QC,Chicoutimi,48.4136,-71.0492,2,45.521629,-73.566024
23:44.6,4856584,CA,QC,Anjou,45.6036,-73.55361,2,45.521629,-73.566024
24:00.6,4860029,CA,SK,Saskatoon,52.1242,-106.665,1,53.546167,-113.485734
24:00.9,4860061,CA,AB,Calgary,50.9722,-114.062,1,53.546167,-113.485734
26:14.4,4887145,CA,AB,Calgary,50.8958,-114.08301,1,53.546167,-113.485734
27:02.6,4895265,CA,SK,Cypress Hills Park,49.9267,-109.482,1,53.546167,-113.485734
27:39.9,4901978,CA,ON,East York,43.70088,-79.29615,2,45.521629,-73.566024
28:21.1,4910123,CA,ON,Fort Erie,42.90265,-78.9347,2,45.521629,-73.566024
28:33.5,4911692,CA,AB,Edmonton,53.6313,-113.5245,1,53.546167,-113.485734
29:51.4,4926050,CA,QC,Trois-Rivières,46.3668,-72.6168,2,45.521629,-73.566024
30:07.2,4928792,CA,QC,Montréal,45.5335,-73.667,2,45.521629,-73.566024
30:45.5,4940031,CA,ON,Toronto,43.6666,-79.3823,2,45.521629,-73.566024
30:56.2,4944562,CA,BC,Vancouver,49.22454,-123.10242,1,53.546167,-113.485734
31:05.4,4945913,CA,BC,Richmond,49.16544,-123.12647,1,53.546167,-113.485734
31:23.1,4953169,CA,ON,Toronto,43.643,-79.3383,2,45.521629,-73.566024
31:35.0,4957506,CA,AB,Calgary,51.0378,-114.08,1,53.546167,-113.485734
32:52.6,4979320,CA,ON,Mississauga,43.5869,-79.7559,2,45.521629,-73.566024
33:22.3,4986632,CA,AB,Edmonton,53.5222,-113.4496,1,53.546167,-113.485734
33:25.9,4987703,CA,AB,Innisfail,52.0269,-113.9507,1,53.546167,-113.485734
33:36.4,4989967,CA,AB,Beaumont,53.3753,-113.4585,1,53.546167,-113.485734
34:14.7,5001357,CA,AB,Calgary,51.0534,-114.051,1,53.546167,-113.485734
35:07.3,5020740,CA,QC,Sainte-Anne-De-Bellevue,45.4044,-73.9522,2,45.521629,-73.566024
36:13.5,5034035,CA,ON,Barrie,44.3303,-79.7268,2,45.521629,-73.566024
36:58.5,5042865,CA,ON,Brampton,43.7476,-79.6912,2,45.521629,-73.566024
37:40.2,5053112,CA,ON,Toronto,43.6682,-79.4209,2,45.521629,-73.566024
38:09.1,5063139,CA,ON,Mississauga,43.5355,-79.6915,2,45.521629,-73.566024
38:14.9,5063999,CA,AB,Calgary,51.1283,-114.194,1,53.546167,-113.485734
39:13.0,5077363,CA,AB,Edmonton,53.521,-113.5324,1,53.546167,-113.485734
40:46.3,5096086,CA,SK,Regina,50.411,-104.618,1,53.546167,-113.485734
41:36.2,5108434,CA,AB,Edmonton,53.4567,-113.5801,1,53.546167,-113.485734
42:17.9,5119642,CA,ON,Atikokan,48.76427,-91.62871,2,45.521629,-73.566024
42:29.8,5122358,CA,AB,Edmonton,53.57741,-113.54723,1,53.546167,-113.485734
42:48.1,5127296,CA,ON,Toronto,43.65728,-79.45112,2,45.521629,-73.566024
44:30.4,5154479,CA,ON,Toronto,43.6682,-79.4209,2,45.521629,-73.566024
44:57.9,5159120,CA,AB,Edmonton,53.4564,-113.521,1,53.546167,-113.485734
45:05.7,5161569,CA,SK,Saskatoon,52.1477,-106.572,1,53.546167,-113.485734
46:05.0,5176716,CA,AB,Camrose,53.0106,-112.79295,1,53.546167,-113.485734
46:09.1,5177658,CA,ON,Toronto,43.6666,-79.3823,2,45.521629,-73.566024
46:37.5,5185275,CA,NB,Moncton,46.1183,-64.7338,3,45.22483,-63.232729
48:02.3,5201583,CA,ON,Orangeville,43.9202,-80.0942,2,45.521629,-73.566024
48:12.8,5203955,CA,ON,North York,43.7535,-79.4472,2,45.521629,-73.566024
48:30.6,5210414,CA,ON,London,42.9842,-81.2378,2,45.521629,-73.566024
48:38.7,5211772,CA,ON,North York,43.7586,-79.5609,2,45.521629,-73.566024
49:54.7,5225852,CA,ON,Pickering,43.9016,-78.5874,2,45.521629,-73.566024
50:46.7,5235575,CA,ON,Richmond Hill,43.8939,-79.4375,2,45.521629,-73.566024
51:45.1,5250156,CA,AB,Edmonton,53.6585,-113.3614,1,53.546167,-113.485734
51:47.1,5250988,CA,QC,Montréal,45.47835,-73.61535,2,45.521629,-73.566024
52:31.3,5260044,CA,ON,Thornhill,43.8395,-79.3831,2,45.521629,-73.566024
53:08.5,5269541,CA,AB,Calgary,51.063,-113.889,1,53.546167,-113.485734
54:46.8,5292681,CA,AB,Calgary,51.0494,-113.9564,1,53.546167,-113.485734
55:19.3,5301945,CA,ON,Ottawa,45.4555,-75.6552,2,45.521629,-73.566024
55:59.1,5313724,CA,AB,Calgary,51.1414,-114.076,1,53.546167,-113.485734
56:06.2,5318353,CA,ON,Toronto,43.7028,-79.3877,2,45.521629,-73.566024
58:24.1,5343690,CA,QC,Montréal,45.5066,-73.6291,2,45.521629,-73.566024
58:46.4,5348002,CA,AB,Calgary,50.9899,-114.1574,1,53.546167,-113.485734
59:01.4,5350082,CA,ON,Toronto,43.6682,-79.4209,2,45.521629,-73.566024
59:10.8,5354361,CA,AB,Calgary,51.13419,-114.23781,1,53.546167,-113.485734
59:12.6,5354440,CA,AB,Edmonton,53.49723,-113.63462,1,53.546167,-113.485734
59:21.8,5358929,CA,AB,Sherwood Park,53.528,-113.2512,1,53.546167,-113.485734
59:31.7,5362125,CA,AB,Calgary,51.03457,-114.12068,1,53.546167,-113.485734
00:18.2,5372841,CA,BC,Langley,49.16116,-122.66799,1,53.546167,-113.485734
00:26.8,5374567,CA,AB,Lacombe,52.4685,-113.748,1,53.546167,-113.485734
01:33.4,4550701,CA,ON,Sarnia,42.96866,-82.40455,2,45.521629,-73.566024
01:33.6,4549651,CA,ON,Waterloo,43.43926,-80.55534,2,45.521629,-73.566024
01:52.1,5389490,CA,AB,Calgary,50.9819,-114.1004,1,53.546167,-113.485734
02:27.3,5395655,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
03:40.6,5406849,CA,ON,Thunder Bay,48.39309,-89.24261,2,45.521629,-73.566024
04:10.0,4600472,CA,AB,Calgary,51.07151,-114.06871,1,53.546167,-113.485734
04:18.9,5412930,CA,ON,Oshawa,43.9205,-78.8287,2,45.521629,-73.566024
04:20.0,5412576,CA,AB,Lethbridge,49.69626,-112.91052,1,53.546167,-113.485734
04:20.1,4602889,CA,AB,Edmonton,53.49913,-113.50039,1,53.546167,-113.485734
05:11.2,5423017,CA,AB,Calgary,50.9053,-114.094,1,53.546167,-113.485734
05:36.4,5425975,CA,AB,Calgary,51.1229,-114.189,1,53.546167,-113.485734
06:00.3,5428996,CA,AB,Calgary,51.0915,-114.2073,1,53.546167,-113.485734
06:26.5,4634017,CA,ON,Mississauga,43.5869,-79.7559,2,45.521629,-73.566024
06:32.9,4635113,CA,ON,Toronto,43.6651,-79.4369,2,45.521629,-73.566024
06:53.0,5435348,CA,SK,Saskatoon,52.0991,-106.6494,1,53.546167,-113.485734
07:27.3,4650403,CA,ON,Toronto,43.7056,-79.4279,2,45.521629,-73.566024
07:37.6,4653881,CA,QC,Saint-Laurent,45.51351,-73.66719,2,45.521629,-73.566024
08:03.5,5446782,CA,AB,Red Deer,52.2921,-113.811,1,53.546167,-113.485734
08:15.3,4661519,CA,QC,Montréal,45.5047,-73.5558,2,45.521629,-73.566024
08:27.5,4664045,CA,ON,North York,43.71742,-79.44248,2,45.521629,-73.566024
09:09.2,4673131,CA,AB,Edmonton,53.57741,-113.54728,1,53.546167,-113.485734
09:30.5,4676642,CA,AB,Calgary,50.9214,-114.075,1,53.546167,-113.485734
10:24.7,4686024,CA,SK,Saskatoon,52.1062,-106.669,1,53.546167,-113.485734
10:26.0,5468158,CA,ON,Toronto,43.6682,-79.4209,2,45.521629,-73.566024
10:56.7,5471909,CA,SK,Saskatoon,52.0836,-106.63,1,53.546167,-113.485734
11:27.3,5482894,CA,BC,Nanaimo,49.2154,-124.011,1,53.546167,-113.485734
12:06.7,4706775,CA,ON,Thornhill,43.8395,-79.3831,2,45.521629,-73.566024
12:13.5,5490335,CA,ON,Windsor,42.2962,-83.018,2,45.521629,-73.566024
12:49.2,5494950,CA,BC,Kelowna,49.9272,-119.467,1,53.546167,-113.485734
13:11.8,4720281,CA,AB,Edmonton,53.4829,-113.499,1,53.546167,-113.485734
13:27.8,5504130,CA,AB,Strathmore,51.06231,-113.38197,1,53.546167,-113.485734
13:35.4,4724298,CA,AB,Edmonton,53.60754,-113.48721,1,53.546167,-113.485734
13:56.9,4730611,CA,AB,Edmonton,53.4158,-113.575,1,53.546167,-113.485734
14:04.9,4733605,CA,NS,Glace Bay,46.1957,-59.9696,3,45.22483,-63.232729
14:13.4,5510469,CA,AB,Spruce Grove,53.4468,-113.775,1,53.546167,-113.485734
14:47.1,5515054,CA,AB,Saint Albert,53.6334,-113.6353,1,53.546167,-113.485734
15:02.3,5517970,CA,BC,Bridesville,49.1696,-118.968,1,53.546167,-113.485734
15:11.9,4749021,CA,AB,Calgary,50.86734,-113.96399,1,53.546167,-113.485734
15:12.4,4749184,CA,ON,Niagara Falls,43.08371,-79.06058,2,45.521629,-73.566024
15:18.4,4750790,CA,ON,Toronto,43.6651,-79.4369,2,45.521629,-73.566024
15:33.5,4754733,CA,ON,Oakville,43.4462,-79.6688,2,45.521629,-73.566024
15:57.4,4760233,CA,AB,Wetaskiwin,52.8333,-113.45,1,53.546167,-113.485734
16:36.2,5535490,CA,ON,Mississauga,43.5771,-79.6306,2,45.521629,-73.566024
16:39.2,4769204,CA,AB,Calgary,50.9505,-113.947,1,53.546167,-113.485734
17:04.9,4776650,CA,QC,Delson,45.3668,-73.5492,2,45.521629,-73.566024
17:41.0,4786959,CA,ON,Mississauga,43.6046,-79.6729,2,45.521629,-73.566024
17:46.0,4788120,CA,ON,Toronto,43.6459,-79.3857,2,45.521629,-73.566024
17:47.6,5550258,CA,MB,Winnipeg,49.9392,-97.0962,1,53.546167,-113.485734
18:02.3,4791596,CA,ON,Etobicoke,43.6879,-79.557,2,45.521629,-73.566024
18:02.8,4791299,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
18:54.3,4801187,CA,ON,Toronto,43.6477,-79.39161,2,45.521629,-73.566024
19:42.2,4808706,CA,AB,Edmonton,53.521,-113.5324,1,53.546167,-113.485734
20:26.5,4815818,CA,AB,Calgary,51.11116,-113.94606,1,53.546167,-113.485734
20:36.4,4818919,CA,QC,Montréal,45.6043,-73.5178,2,45.521629,-73.566024
21:03.8,4825653,CA,ON,Toronto,43.7537,-79.2659,2,45.521629,-73.566024
22:53.0,5613403,CA,ON,Etobicoke,43.6381,-79.5787,2,45.521629,-73.566024
23:31.0,4854129,CA,AB,Edmonton,53.5129,-113.623,1,53.546167,-113.485734
24:17.3,4863612,CA,ON,Toronto,43.6682,-79.4209,2,45.521629,-73.566024
24:36.8,4867499,CA,MB,Winnipeg,49.893,-97.001,1,53.546167,-113.485734
25:33.3,4876663,CA,AB,Cochrane,51.1834,-114.4687,1,53.546167,-113.485734
27:19.5,4897298,CA,ON,Nepean,45.2778,-75.7563,2,45.521629,-73.566024
27:32.3,4900208,CA,ON,Mississauga,43.5738,-79.7193,2,45.521629,-73.566024
28:10.2,4907300,CA,ON,Pembroke,45.827,-77.1116,2,45.521629,-73.566024
28:21.0,4908771,CA,AB,Leduc,52.9504,-113.984,1,53.546167,-113.485734
28:23.8,4910257,CA,AB,Calgary,51.0486,-113.968,1,53.546167,-113.485734
29:06.1,4917369,CA,AB,Edmonton,53.4854,-113.39,1,53.546167,-113.485734
29:24.2,4920820,CA,ON,Orillia,44.6087,-79.4207,2,45.521629,-73.566024
29:36.8,4922704,CA,AB,Fort Mcmurray,56.695,-111.337,1,53.546167,-113.485734
30:07.0,4929907,CA,AB,Edmonton,53.5907,-113.467,1,53.546167,-113.485734
30:35.4,4935001,CA,ON,Brampton,43.7147,-79.7014,2,45.521629,-73.566024
30:54.8,4942120,CA,ON,Brampton,43.6971,-79.7944,2,45.521629,-73.566024
31:51.3,4964248,CA,ON,Burlington,43.3889,-79.7682,2,45.521629,-73.566024
33:10.9,4984514,CA,AB,Edmonton,53.5388,-113.494,1,53.546167,-113.485734
33:24.9,4987510,CA,AB,Edmonton,53.4564,-113.521,1,53.546167,-113.485734
33:53.9,4995650,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
34:31.2,5007632,CA,BC,Burnaby,49.2326,-123.02,1,53.546167,-113.485734
34:45.3,5014733,CA,BC,Delta,49.17841,-122.98145,1,53.546167,-113.485734
34:56.9,5017112,CA,ON,Toronto,43.6477,-79.4174,2,45.521629,-73.566024
39:46.4,5084534,CA,ON,Mississauga,43.6036,-79.6484,2,45.521629,-73.566024
41:17.6,5103442,CA,AB,Rocky Mountain House,52.37147,-114.91095,1,53.546167,-113.485734
44:00.7,5144242,CA,NB,Moncton,46.1156,-64.7253,3,45.22483,-63.232729
45:29.3,5166665,CA,ON,Dundas,43.24988,-79.97269,2,45.521629,-73.566024
46:28.4,5183135,CA,ON,Thunder Bay,48.4527,-89.2162,2,45.521629,-73.566024
49:10.1,5216273,CA,ON,Toronto,43.6666,-79.3823,2,45.521629,-73.566024
49:13.5,5217706,CA,MB,Winnipeg,49.92424,-97.20566,1,53.546167,-113.485734
49:28.4,5221406,CA,AB,Lloydminster,53.2535,-110.01,1,53.546167,-113.485734
50:24.3,5230807,CA,AB,Calgary,51.053,-114.161,1,53.546167,-113.485734
50:25.5,5231278,CA,ON,Toronto,43.7918,-79.2365,2,45.521629,-73.566024
50:34.7,5232997,CA,QC,Sainte-Foy,46.7823,-71.2882,2,45.521629,-73.566024
51:27.5,5246126,CA,AB,Airdrie,51.2889,-114.015,1,53.546167,-113.485734
52:39.2,5262643,CA,AB,Edmonton,53.44221,-113.4451,1,53.546167,-113.485734
54:43.7,5292419,CA,AB,Calgary,51.0242,-114.1004,1,53.546167,-113.485734
54:48.1,5294032,CA,ON,Toronto,43.6498,-79.3907,2,45.521629,-73.566024
55:13.2,5299366,CA,QC,Saint-Eustache,45.5656,-73.9135,2,45.521629,-73.566024
55:29.3,5303575,CA,ON,Hanover,44.14142,-81.02925,2,45.521629,-73.566024
58:58.7,5349504,CA,AB,Calgary,51.0915,-114.2073,1,53.546167,-113.485734
59:13.9,5354928,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
01:32.1,4552564,CA,ON,Saint Thomas,42.7792,-81.1927,2,45.521629,-73.566024
01:45.6,4561953,CA,ON,Newmarket,44.0587,-79.4591,2,45.521629,-73.566024
01:52.7,4567805,CA,ON,Newmarket,44.0587,-79.4591,2,45.521629,-73.566024
02:27.9,5395131,CA,AB,Edmonton,53.50314,-113.62002,1,53.546167,-113.485734
04:08.2,4599951,CA,QC,Laval,45.6236,-73.6861,2,45.521629,-73.566024
04:43.2,4608116,CA,ON,Toronto,43.6682,-79.4209,2,45.521629,-73.566024
05:14.6,5423774,CA,AB,Edmonton,53.4501,-113.461,1,53.546167,-113.485734
05:21.5,5425153,CA,ON,Newmarket,44.0587,-79.4591,2,45.521629,-73.566024
06:17.5,5431791,CA,ON,York,43.6883,-79.4496,2,45.521629,-73.566024
06:42.5,5434510,CA,ON,Innisfil,44.3479,-79.5594,2,45.521629,-73.566024
08:00.0,4657943,CA,ON,Newmarket,44.0587,-79.4591,2,45.521629,-73.566024
09:21.3,4675103,CA,AB,Calgary,51.0378,-114.08,1,53.546167,-113.485734
10:30.8,4687072,CA,AB,Lethbridge,49.6511,-112.8351,1,53.546167,-113.485734
11:39.3,4701130,CA,QC,Saint-Eustache,45.579,-73.9054,2,45.521629,-73.566024
12:05.6,4706491,CA,ON,Brampton,43.6971,-79.7944,2,45.521629,-73.566024
12:53.9,4716979,CA,AB,Edmonton,53.44217,-113.4452,1,53.546167,-113.485734
13:49.5,4729633,CA,ON,Mississauga,43.5924,-79.6953,2,45.521629,-73.566024
14:35.8,4740376,CA,AB,Edmonton,53.45946,-113.39349,1,53.546167,-113.485734
15:15.3,5520240,CA,ON,Brockville,44.617,-75.7036,2,45.521629,-73.566024
15:52.4,4758467,CA,ON,Barrie,44.4015,-79.6782,2,45.521629,-73.566024
16:13.1,4763637,CA,AB,Edmonton,53.51866,-113.63927,1,53.546167,-113.485734
16:39.5,4768270,CA,ON,Mississauga,43.5869,-79.7559,2,45.521629,-73.566024
17:20.8,5543745,CA,AB,Red Deer,52.2651,-113.794,1,53.546167,-113.485734
17:26.7,4782722,CA,AB,Calgary,51.1021,-113.9423,1,53.546167,-113.485734
17:31.7,5544833,CA,MB,Virden,49.85,-100.9333,1,53.546167,-113.485734
17:37.9,5548370,CA,ON,Mississauga,43.6046,-79.6729,2,45.521629,-73.566024
18:08.1,5556901,CA,ON,Toronto,43.7537,-79.2659,2,45.521629,-73.566024
18:26.4,4796886,CA,AB,Calgary,51.1188,-113.9471,1,53.546167,-113.485734
20:23.0,5584601,CA,AB,Calgary,51.04529,-114.15784,1,53.546167,-113.485734
20:35.2,5586862,CA,ON,St.-Catharines,43.18812,-79.26164,2,45.521629,-73.566024
20:35.8,4818440,CA,ON,Toronto,43.66948,-79.38026,2,45.521629,-73.566024
20:39.2,4819069,CA,MB,Brandon,49.8692,-99.9427,1,53.546167,-113.485734
21:32.3,5601472,CA,BC,Coquitlam,49.26357,-122.79322,1,53.546167,-113.485734
22:04.9,4837691,CA,ON,Etobicoke,43.6524,-79.511,2,45.521629,-73.566024
22:37.7,5610158,CA,ON,Toronto,35.80762,51.50209,3,45.22483,-63.232729
23:22.4,4851819,CA,AB,Calgary,51.0818,-113.959,1,53.546167,-113.485734
26:17.3,4887924,CA,ON,North York,43.76321,-79.44803,2,45.521629,-73.566024
28:04.3,4905892,CA,AB,Nevis,52.1167,-113.2,1,53.546167,-113.485734
29:08.1,4917392,CA,AB,Fort Mcmurray,56.7377,-111.438,1,53.546167,-113.485734
30:22.5,4932973,CA,AB,Edmonton,53.4564,-113.521,1,53.546167,-113.485734
30:37.4,4937584,CA,SK,Saskatoon,52.122,-106.646,1,53.546167,-113.485734
31:00.2,4944852,CA,AB,Edmonton,53.47823,-113.39124,1,53.546167,-113.485734
32:33.2,4972802,CA,QC,Vaudreuil-Dorion,45.3838,-74.041,2,45.521629,-73.566024
33:51.6,4993952,CA,AB,Edmonton,53.5185,-113.6579,1,53.546167,-113.485734
33:52.6,4995468,CA,AB,Sherwood Park,53.5409,-113.2701,1,53.546167,-113.485734
34:29.6,5006572,CA,AB,Edmonton,53.5852,-113.39325,1,53.546167,-113.485734
34:41.7,5010651,CA,AB,Calgary,51.0419,-114.2,1,53.546167,-113.485734
36:53.6,5041805,CA,AB,Edmonton,53.5515,-113.492,1,53.546167,-113.485734
37:44.5,5055665,CA,ON,Mississauga,43.5408,-79.6128,2,45.521629,-73.566024
38:47.2,5071907,CA,SK,Saskatoon,52.1225,-106.72488,1,53.546167,-113.485734
40:17.7,5090468,CA,AB,Fort Mcmurray,56.664,-111.1357,1,53.546167,-113.485734
40:26.8,5091661,CA,AB,Calgary,51.1229,-114.189,1,53.546167,-113.485734
40:27.0,5092413,CA,AB,Calgary,50.9316,-114.096,1,53.546167,-113.485734
40:56.6,5098411,CA,ON,Georgetown,43.6492,-79.9117,2,45.521629,-73.566024
41:05.9,5100138,CA,ON,Mississauga,43.5982,-79.6344,2,45.521629,-73.566024
42:03.8,5115267,CA,QC,Montréal,45.5514,-73.6116,2,45.521629,-73.566024
42:58.7,5129014,CA,AB,Red Deer,52.2816,-113.843,1,53.546167,-113.485734
43:19.7,5134224,CA,ON,Brantford,43.1207,-80.2893,2,45.521629,-73.566024
44:04.5,5146605,CA,ON,Toronto,43.6963,-79.4125,2,45.521629,-73.566024
44:13.1,5148112,CA,AB,Edmonton,53.6585,-113.3614,1,53.546167,-113.485734
45:43.6,5170609,CA,AB,Edmonton,53.4408,-113.58756,1,53.546167,-113.485734
45:53.5,5173647,CA,BC,Vancouver,49.27959,-123.12982,1,53.546167,-113.485734
46:14.7,5180754,CA,ON,Ottawa,45.3519,-75.7911,2,45.521629,-73.566024
48:59.1,5214898,CA,AB,Calgary,50.9316,-114.096,1,53.546167,-113.485734
49:03.5,5216002,CA,MB,Winnipeg,49.92424,-97.20566,1,53.546167,-113.485734
50:01.9,5227204,CA,AB,Sherwood Park,53.5167,-113.3167,1,53.546167,-113.485734
51:04.2,5240797,CA,AB,Calgary,51.0486,-113.968,1,53.546167,-113.485734
51:04.9,5240972,CA,AB,Calgary,51.0571,-114.077,1,53.546167,-113.485734
51:34.5,5248547,CA,ON,Sudbury,46.5213,-80.947,2,45.521629,-73.566024
52:02.3,5253827,CA,AB,Edmonton,53.4996,-113.575,1,53.546167,-113.485734
52:33.3,5261405,CA,MB,Winnipeg,49.8265,-97.1991,1,53.546167,-113.485734
52:46.7,5263981,CA,ON,Richmond Hill,43.9394,-79.4349,2,45.521629,-73.566024
53:03.3,5267551,CA,AB,Calgary,50.963,-114.073,1,53.546167,-113.485734
53:12.4,5270549,CA,SK,Saskatoon,52.09272,-106.85268,1,53.546167,-113.485734
54:12.1,5280153,CA,AB,Edmonton,53.5428,-113.4974,1,53.546167,-113.485734
54:18.9,5283358,CA,ON,Ottawa,45.3761,-75.64311,2,45.521629,-73.566024
54:33.1,5290040,CA,ON,Scarborough,43.7458,-79.2353,2,45.521629,-73.566024
54:44.4,5291651,CA,ON,Toronto,43.6651,-79.4369,2,45.521629,-73.566024
55:27.2,5302673,CA,AB,Calgary,51.0242,-114.1004,1,53.546167,-113.485734
56:11.7,5320104,CA,ON,Toronto,43.6557,-79.3646,2,45.521629,-73.566024
57:41.9,5336808,CA,AB,Calgary,51.0621,-114.1159,1,53.546167,-113.485734
57:55.0,5338649,CA,AB,Calgary,51.0407,-114.0803,1,53.546167,-113.485734
59:16.6,5355526,CA,ON,Mississauga,43.6046,-79.6729,2,45.521629,-73.566024
59:48.5,5366354,CA,ON,Toronto,43.7797,-79.4156,2,45.521629,-73.566024
00:02.6,4522946,CA,ON,Chatham,42.4247,-82.1755,2,45.521629,-73.566024
00:04.0,4522160,CA,ON,Cambridge,43.3653,-80.3066,2,45.521629,-73.566024
00:07.1,4525261,CA,ON,London,42.9923,-81.2531,2,45.521629,-73.566024
00:44.0,5378186,CA,ON,Toronto,43.7068,-79.3991,2,45.521629,-73.566024
01:34.5,4554689,CA,ON,Owen Sound,44.5642,-80.9428,2,45.521629,-73.566024
02:26.0,4581069,CA,MB,Winnipeg,49.884,-97.165,1,53.546167,-113.485734
05:04.4,4613285,CA,QC,Montréal,45.4871,-73.5389,2,45.521629,-73.566024
05:14.6,5423553,CA,AB,Edmonton,53.5129,-113.623,1,53.546167,-113.485734
05:52.1,4624071,CA,QC,Montréal,45.5378,-73.6941,2,45.521629,-73.566024
07:47.9,4655467,CA,ON,Markham,43.8341,-79.3302,2,45.521629,-73.566024
10:00.8,4682642,CA,AB,Lacombe,52.46319,-113.72604,1,53.546167,-113.485734
10:24.6,4686207,CA,ON,Toronto,43.7068,-79.3991,2,45.521629,-73.566024
10:41.1,5470825,CA,ON,Toronto,43.643,-79.3383,2,45.521629,-73.566024
11:15.5,5479266,CA,ON,Cornwall,45.0238,-74.7491,2,45.521629,-73.566024
